sessionid,tablaid,utalasid,kezdes,befejezes,tipp,tipp1,tipp2,tipp3,tipp4,tipp5,tipp6,tipp7,tipp8,tipp9,tipp10,tipp11,tipp12
48F4A619E7A1A4FBB27D4F32FC77354D,76,6,2022-02-23 18:55:51.199,2022-02-23 18:56:16.19,3,tégla,fedél,templom,,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,26,4,2022-02-23 18:56:17.896,2022-02-23 18:57:05.17,3,labda,nyom,műanyag,,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,78,8,2022-02-23 18:57:07.063,2022-02-23 18:57:36.167,3,lovag,boszorkány,volt,,,,,,,,,
48F4A619E7A1A4FBB27D4F32FC77354D,43,13,2022-02-23 18:57:38.452,2022-02-23 18:58:18.289,3,hotel,tető,óriás,,,,,,,,,
40BC92339CCC028FE6CB6AAD97058522,17,9,2022-02-23 19:23:05.95,2022-02-23 19:23:38.865,3,játék,pont,kártya,,,,,,,,,
40BC92339CCC028FE6CB6AAD97058522,92,6,2022-02-23 19:24:02.061,2022-02-23 19:24:18.51,2,sajt,méreg,,,,,,,,,,
40BC92339CCC028FE6CB6AAD97058522,86,9,2022-02-23 19:24:42.645,2022-02-23 19:25:03.613,3,szív,kard,pisztoly,,,,,,,,,
40BC92339CCC028FE6CB6AAD97058522,82,4,2022-02-23 19:25:17.823,2022-02-23 19:25:52.124,3,tüske,homok,sivatag,,,,,,,,,
158D8B6E30CA9B8F1184D71AD7CA94B8,46,8,2022-02-23 19:28:08.089,2022-02-23 19:28:45.571,3,hideg,láng,szél,,,,,,,,,
158D8B6E30CA9B8F1184D71AD7CA94B8,59,12,2022-02-23 19:28:50.345,2022-02-23 19:29:20.212,3,álom,levegő,szellem,,,,,,,,,
158D8B6E30CA9B8F1184D71AD7CA94B8,74,9,2022-02-23 19:29:26.036,2022-02-23 19:29:49.369,3,béka,gazda,egészség,,,,,,,,,
158D8B6E30CA9B8F1184D71AD7CA94B8,92,14,2022-02-23 19:29:51.652,2022-02-23 19:30:07.711,2,taxi,központ,,,,,,,,,,
158D8B6E30CA9B8F1184D71AD7CA94B8,56,9,2022-02-23 19:30:09.367,2022-02-23 19:30:35.339,3,föld,természet,indián,,,,,,,,,
158D8B6E30CA9B8F1184D71AD7CA94B8,85,2,2022-02-23 19:30:41.728,2022-02-23 19:31:05.653,3,mese,erdő,alma,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,18,3,2022-02-23 19:31:50.454,2022-02-23 19:32:29.068,3,sötét,macska,csizma,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,32,0,2022-02-23 19:32:44.686,2022-02-23 19:33:07.583,3,sajt,leves,banán,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,84,8,2022-02-23 19:33:13.592,2022-02-23 19:33:43.456,3,erdő,lyuk,kenyér,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,22,7,2022-02-23 19:34:06.669,2022-02-23 19:34:57.348,3,betegség,természet,mese,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,11,4,2022-02-23 19:35:23.342,2022-02-23 19:35:45.971,3,macska,park,barát,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,62,6,2022-02-23 19:35:48.949,2022-02-23 19:36:06.415,3,tányér,üveg,műanyag,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,10,4,2022-02-23 19:36:09.264,2022-02-23 19:36:31.961,3,zseni,tanár,határ,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,6,6,2022-02-23 19:37:28.309,2022-02-23 19:38:09.095,3,kocka,tányér,alak,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,23,7,2022-02-23 19:38:12.77,2022-02-23 19:39:10.12,3,opera,természet,alak,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,56,1,2022-02-23 19:39:13.539,2022-02-23 19:39:42.79,3,természet,arany,indián,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,73,10,2022-02-23 19:40:02.159,2022-02-23 19:40:23.471,3,apró,egér,csirke,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,74,3,2022-02-23 19:40:38.933,2022-02-23 19:41:08.932,2,gyűrű,kard,,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,19,7,2022-02-23 19:41:14.946,2022-02-23 19:42:03.956,3,olaj,forma,sötét,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,24,0,2022-02-23 19:42:07.259,2022-02-23 19:42:37.866,3,autó,térkép,felhő,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,38,3,2022-02-23 19:42:41.515,2022-02-23 19:42:56.36,3,háló,féreg,denevér,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,81,3,2022-02-23 19:43:07.845,2022-02-23 19:43:24.483,3,szív,bálna,lélek,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,29,12,2022-02-23 19:43:27.252,2022-02-23 19:43:43.076,2,tévé,tánc,,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,90,6,2022-02-23 19:43:46.97,2022-02-23 19:44:08.844,2,ügyvéd,templom,,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,21,7,2022-02-23 19:44:11.945,2022-02-23 19:44:29.698,3,barát,macska,szoknya,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,71,3,2022-02-23 19:44:32.18,2022-02-23 19:44:48.898,2,koporsó,kereszt,,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,45,1,2022-02-23 19:44:51.407,2022-02-23 19:45:13.651,3,cirkusz,piramis,nyom,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,27,3,2022-02-23 19:45:17.571,2022-02-23 19:45:38.47,2,tánc,királynő,,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,13,2,2022-02-23 19:45:41.831,2022-02-23 19:46:07.231,2,kerek,gyöngy,,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,8,12,2022-02-23 19:46:10.232,2022-02-23 19:46:31.754,3,rendőr,ajtó,fekete,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,60,3,2022-02-23 19:46:36.048,2022-02-23 19:47:05.614,3,távolság,motor,leves,,,,,,,,,
21FDB4F5900C2096AFE76D0A61BFEE5B,79,2,2022-02-23 19:47:09.81,2022-02-23 19:47:42.639,3,anyag,virág,idegen,,,,,,,,,
CEB08771A8D2DF5461A04B7F0BF1E893,64,7,2022-02-23 19:49:28.89,2022-02-23 19:49:55.452,2,bíró,bika,,,,,,,,,,
CEB08771A8D2DF5461A04B7F0BF1E893,86,7,2022-02-23 19:50:05.779,2022-02-23 19:50:38.383,3,kenyér,szakács,apró,,,,,,,,,
CEB08771A8D2DF5461A04B7F0BF1E893,75,13,2022-02-23 19:50:41.683,2022-02-23 19:50:51.18,2,csatorna,játék,,,,,,,,,,
CEB08771A8D2DF5461A04B7F0BF1E893,80,8,2022-02-23 19:50:55.234,2022-02-23 19:51:25.89,3,tudós,tanár,nehéz,,,,,,,,,
CEB08771A8D2DF5461A04B7F0BF1E893,23,6,2022-02-23 19:52:18.975,2022-02-23 19:52:41.212,2,pénz,opera,,,,,,,,,,
CEB08771A8D2DF5461A04B7F0BF1E893,84,8,2022-02-23 19:52:43.176,2022-02-23 19:53:08.682,3,szürke,denevér,erdő,,,,,,,,,
CEB08771A8D2DF5461A04B7F0BF1E893,73,1,2022-02-23 19:53:23.751,2022-02-23 19:53:34.605,2,felhő,szürke,,,,,,,,,,
DA89B02D697E0DCAD98D40857E66D91D,23,11,2022-02-23 20:10:08.02,2022-02-23 20:10:58.862,3,gitár,kórház,vezet,,,,,,,,,
8392AAC9D4339E93DDFF8E1981164BFC,86,10,2022-02-23 20:13:13.389,2022-02-23 20:14:01.594,3,arany,szakács,rózsa,,,,,,,,,
8392AAC9D4339E93DDFF8E1981164BFC,13,12,2022-02-23 20:14:18.75,2022-02-23 20:14:33.89,3,autó,gumi,daru,,,,,,,,,
8392AAC9D4339E93DDFF8E1981164BFC,22,13,2022-02-23 20:14:36.83,2022-02-23 20:15:34.373,3,képernyő,labda,sötét,,,,,,,,,
8392AAC9D4339E93DDFF8E1981164BFC,61,10,2022-02-23 20:16:33.145,2022-02-23 20:17:09.739,4,pohár,hotel,kenyér,álom,,,,,,,,
8392AAC9D4339E93DDFF8E1981164BFC,36,2,2022-02-23 20:17:39.255,2022-02-23 20:18:20.863,4,koncert,iskola,gitár,levegő,,,,,,,,
8392AAC9D4339E93DDFF8E1981164BFC,77,12,2022-02-23 20:18:26.308,2022-02-23 20:19:00.031,4,tüske,tégla,határ,tető,,,,,,,,
B6E9D65F560CCB2FAEC9957731BF775F,45,4,2022-02-23 20:18:46.961,2022-02-23 20:20:35.647,3,asztal,háló,csirke,,,,,,,,,
B6E9D65F560CCB2FAEC9957731BF775F,57,8,2022-02-23 20:20:41.164,2022-02-23 20:22:05.116,3,királynő,magyar,torony,,,,,,,,,
B6E9D65F560CCB2FAEC9957731BF775F,99,8,2022-02-23 20:22:08.729,2022-02-23 20:22:52.87,3,szín,zseni,keret,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,69,13,2022-02-23 20:41:53.723,2022-02-23 20:42:15.72,3,torta,láng,szikra,,,,,,,,,
285784BC9271811DA999509814A4220E,25,0,2022-02-23 20:42:04.622,2022-02-23 20:42:25.547,2,ordít,amazon,,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,67,9,2022-02-23 20:42:17.228,2022-02-23 20:42:43.248,3,helikopter,pilóta,rakéta,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,71,11,2022-02-23 20:42:44.834,2022-02-23 20:43:04.44,3,hajó,sivatag,bálna,,,,,,,,,
285784BC9271811DA999509814A4220E,21,4,2022-02-23 20:42:30.976,2022-02-23 20:43:08.61,4,követ,csatorna,függ,mozi,,,,,,,,
B4BE06137328765EB1027A7E5252EBA2,64,12,2022-02-23 20:42:17.602,2022-02-23 20:43:16.924,3,zöld,ruha,homok,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,1,2,2022-02-23 20:43:06.64,2022-02-23 20:43:36.764,3,szarv,tüdő,kemény,,,,,,,,,
285784BC9271811DA999509814A4220E,54,2,2022-02-23 20:43:22.832,2022-02-23 20:43:53.455,3,kard,egészség,cipő,,,,,,,,,
B4BE06137328765EB1027A7E5252EBA2,99,5,2022-02-23 20:43:25.883,2022-02-23 20:43:57.776,2,lovag,háború,,,,,,,,,,
285784BC9271811DA999509814A4220E,32,0,2022-02-23 20:43:58.023,2022-02-23 20:44:18.881,5,sajt,leves,banán,szén,pohár,,,,,,,
BFA79856605764E5768C3845752FDF56,77,12,2022-02-23 20:44:21.249,2022-02-23 20:44:27.454,3,virág,bánya,volt,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,3,15,2022-02-23 20:43:39.254,2022-02-23 20:44:43.023,4,indián,lovag,robot,hold,,,,,,,,
BFA79856605764E5768C3845752FDF56,67,3,2022-02-23 20:44:33.716,2022-02-23 20:44:45.686,3,pilóta,játék,egészség,,,,,,,,,
BFA79856605764E5768C3845752FDF56,47,3,2022-02-23 20:44:51.32,2022-02-23 20:44:56.9,3,kard,sivatag,macska,,,,,,,,,
B4BE06137328765EB1027A7E5252EBA2,67,0,2022-02-23 20:44:10.208,2022-02-23 20:45:07.732,2,tavasz,stadion,,,,,,,,,,
BFA79856605764E5768C3845752FDF56,85,10,2022-02-23 20:45:22.556,2022-02-23 20:45:28.787,2,torony,csiga,,,,,,,,,,
B4BE06137328765EB1027A7E5252EBA2,16,7,2022-02-23 20:45:15.765,2022-02-23 20:45:34.466,3,levegő,amazon,erdő,,,,,,,,,
BFA79856605764E5768C3845752FDF56,19,11,2022-02-23 20:45:31.696,2022-02-23 20:45:36.094,2,tavasz,hullám,,,,,,,,,,
BFA79856605764E5768C3845752FDF56,78,15,2022-02-23 20:45:38.714,2022-02-23 20:45:42.149,2,féreg,gazda,,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,88,9,2022-02-23 20:44:44.94,2022-02-23 20:45:43.975,3,betegség,barát,csizma,,,,,,,,,
BFA79856605764E5768C3845752FDF56,36,7,2022-02-23 20:45:44.278,2022-02-23 20:45:56.743,4,gitár,levegő,édes,koporsó,,,,,,,,
B4BE06137328765EB1027A7E5252EBA2,83,9,2022-02-23 20:45:40.476,2022-02-23 20:46:01.6,2,ordít,színház,,,,,,,,,,
285784BC9271811DA999509814A4220E,63,11,2022-02-23 20:44:34.262,2022-02-23 20:46:11.434,3,macska,tányér,szín,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,35,8,2022-02-23 20:45:45.446,2022-02-23 20:46:29.813,3,fekete,édes,élet,,,,,,,,,
285784BC9271811DA999509814A4220E,91,7,2022-02-23 20:46:25.057,2022-02-23 20:46:52.614,3,hercegnő,meleg,sivatag,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,30,14,2022-02-23 20:46:31.125,2022-02-23 20:46:58.053,3,iskola,csillag,boszorkány,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,10,7,2022-02-23 20:46:59.29,2022-02-23 20:47:27.086,3,tanár,zseni,tolvaj,,,,,,,,,
285784BC9271811DA999509814A4220E,74,10,2022-02-23 20:46:59.967,2022-02-23 20:47:29.088,4,kórház,vitamin,csizma,béka,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,21,6,2022-02-23 20:47:28.398,2022-02-23 20:47:38.189,3,gazda,barát,macska,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,99,7,2022-02-23 20:47:38.023,2022-02-23 20:47:44.449,2,szín,keret,,,,,,,,,,
285784BC9271811DA999509814A4220E,59,12,2022-02-23 20:47:34.585,2022-02-23 20:47:59.373,3,álom,levegő,éjszaka,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,89,10,2022-02-23 20:47:39.977,2022-02-23 20:48:06.05,3,felhő,lovag,kenyér,,,,,,,,,
AF59E9DB00873207D18BFB20C07D42AD,50,3,2022-02-23 20:48:08.294,2022-02-23 20:48:17.693,2,kenyér,tégla,,,,,,,,,,
A9642179E34F3B32047F0CC91AA30619,26,9,2022-02-23 20:47:23.705,2022-02-23 20:48:23.101,3,tányér,műanyag,forma,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,41,0,2022-02-23 20:47:52.162,2022-02-23 20:48:51.351,3,zöld,szín,sötét,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,34,8,2022-02-23 20:48:55.129,2022-02-23 20:49:41.368,3,erdő,halál,tábla,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,53,11,2022-02-23 20:49:45.179,2022-02-23 20:50:15.411,3,autó,repül,vonal,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,77,9,2022-02-23 20:50:21.402,2022-02-23 20:50:35.22,2,hotel,tető,,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,81,2,2022-02-23 20:50:36.69,2022-02-23 20:50:54.948,4,árnyék,kormány,sárkány,halál,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,7,9,2022-02-23 20:51:10.822,2022-02-23 20:51:36.584,2,lovag,mese,,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,75,10,2022-02-23 20:51:38.325,2022-02-23 20:52:05.837,2,szikra,sárkány,,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,25,7,2022-02-23 20:52:22.779,2022-02-23 20:52:36.401,3,amazon,telefon,háló,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,84,13,2022-02-23 20:52:38.555,2022-02-23 20:52:50.232,2,király,oroszlán,,,,,,,,,,
3E1AF5E5B2D4C2CC28ED9FDA5291DBEE,99,0,2022-02-23 20:57:13.485,2022-02-23 20:57:28.357,2,macska,lovag,,,,,,,,,,
3E1AF5E5B2D4C2CC28ED9FDA5291DBEE,10,10,2022-02-23 20:57:34.704,2022-02-23 20:58:26.259,3,sárkány,tolvaj,banda,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,44,10,2022-02-23 20:52:51.429,2022-02-23 21:01:38.305,3,lélek,szellem,király,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,18,13,2022-02-23 21:01:39.545,2022-02-23 21:01:51.302,2,sötét,álom,,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,54,7,2022-02-23 21:01:52.822,2022-02-23 21:02:25.346,3,bolt,cipő,tánc,,,,,,,,,
AE846B8917F076C102B7EA4AA2D8B149,6,14,2022-02-23 21:02:32.882,2022-02-23 21:02:49.526,2,tányér,kocka,,,,,,,,,,
84730509310C45CF523D9E6BDFFE572F,97,0,2022-02-23 21:30:36.721,2022-02-23 21:30:55.49,3,pilóta,taxi,vezet,,,,,,,,,
84730509310C45CF523D9E6BDFFE572F,84,5,2022-02-23 21:30:58.939,2022-02-23 21:31:35.169,3,kerek,szürke,leves,,,,,,,,,
84730509310C45CF523D9E6BDFFE572F,79,3,2022-02-23 21:31:44.682,2022-02-23 21:31:54.848,2,forma,központ,,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,46,6,2022-02-23 21:31:53.721,2022-02-23 21:32:03.272,2,király,királynő,,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,28,8,2022-02-23 21:32:05.942,2022-02-23 21:32:21.604,3,háború,rendőr,amazon,,,,,,,,,
84730509310C45CF523D9E6BDFFE572F,90,6,2022-02-23 21:31:57.387,2022-02-23 21:32:25.809,2,természet,boszorkány,,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,54,6,2022-02-23 21:32:23.854,2022-02-23 21:32:37.208,2,cipő,tánc,,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,81,0,2022-02-23 21:32:39.112,2022-02-23 21:32:58.862,3,kormány,hatalom,gyémánt,,,,,,,,,
84730509310C45CF523D9E6BDFFE572F,82,8,2022-02-23 21:32:28.973,2022-02-23 21:33:06.602,3,gerinc,orvos,nyúl,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,92,5,2022-02-23 21:33:01.031,2022-02-23 21:33:27.245,3,zöld,csillag,forrás,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,96,8,2022-02-23 21:33:29.259,2022-02-23 21:33:42.603,2,motor,távolság,,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,78,2,2022-02-23 21:33:44.163,2022-02-23 21:33:59.224,3,gazda,csempész,ügyvéd,,,,,,,,,
CE6CE02AA800BF6B3044A0795B0B14EE,7,14,2022-02-23 21:34:01.208,2022-02-23 21:34:21.891,4,mese,képernyő,szerencse,vezet,,,,,,,,
68E5E8DAE38F41B17278FBA068706B2D,38,3,2022-02-23 23:39:50.056,2022-02-23 23:40:58.22,3,féreg,háló,rózsa,,,,,,,,,
68E5E8DAE38F41B17278FBA068706B2D,13,2,2022-02-23 23:41:06.184,2022-02-23 23:41:40.564,2,nyom,kerek,,,,,,,,,,
68E5E8DAE38F41B17278FBA068706B2D,8,0,2022-02-23 23:41:45.17,2022-02-23 23:42:17.785,3,teherautó,csillag,rendőr,,,,,,,,,
68E5E8DAE38F41B17278FBA068706B2D,44,7,2022-02-23 23:42:35.383,2022-02-23 23:42:46.946,2,lélek,szellem,,,,,,,,,,
87EF79CB58E8F460A8F291BF1782D421,19,5,2022-02-23 23:47:16.655,2022-02-23 23:47:24.991,2,forma,sajt,,,,,,,,,,
87EF79CB58E8F460A8F291BF1782D421,52,7,2022-02-23 23:47:28.079,2022-02-23 23:47:45.848,3,opera,sötét,fekete,,,,,,,,,
E5C64E0434EA29DA1FD27EB4952C6953,78,0,2022-02-24 04:13:54.429,2022-02-24 04:14:23.59,3,boszorkány,gyűrű,kaszinó,,,,,,,,,
CCDF4CFEC82BF8DB743C7A0C8D35B8A4,78,6,2022-02-24 05:27:53.732,2022-02-24 05:29:50.91,4,görög,boszorkány,gazda,féreg,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,53,17,2022-02-24 06:51:04.097,2022-02-24 06:51:15.998,3,autó,vonal,repül,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,3,9,2022-02-24 06:51:21.015,2022-02-24 06:51:57.351,3,banán,narancs,fűszer,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,89,8,2022-02-24 06:52:00.679,2022-02-24 06:52:24.585,3,lovag,szellem,betegség,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,16,1,2022-02-24 06:52:27.4,2022-02-24 06:52:48.318,3,erdő,amazon,indián,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,19,4,2022-02-24 06:52:50.265,2022-02-24 06:53:21.631,3,sajt,egészség,idegen,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,65,7,2022-02-24 06:53:24.718,2022-02-24 06:53:38.323,3,kórház,kutya,gerinc,,,,,,,,,
FF4A8563A362D8D705FC4D307DE67BE8,2,1,2022-02-24 06:53:22.786,2022-02-24 06:53:46.125,3,erdő,gyökér,amazon,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,64,1,2022-02-24 06:53:40.636,2022-02-24 06:53:53.656,2,bika,szarv,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,62,0,2022-02-24 06:53:55.086,2022-02-24 06:54:12.737,3,műanyag,üveg,torta,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,96,4,2022-02-24 06:54:14.898,2022-02-24 06:54:38.639,2,motor,hajt,,,,,,,,,,
FF4A8563A362D8D705FC4D307DE67BE8,72,8,2022-02-24 06:54:00.535,2022-02-24 06:54:59.712,3,mese,gyöngy,szarv,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,50,9,2022-02-24 06:54:40.083,2022-02-24 06:55:08.014,3,boszorkány,denevér,tudós,,,,,,,,,
FF4A8563A362D8D705FC4D307DE67BE8,32,4,2022-02-24 06:55:06.842,2022-02-24 06:55:31.394,3,sajt,szén,villa,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,41,12,2022-02-24 06:55:11.748,2022-02-24 06:55:32.834,2,szikra,repül,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,44,1,2022-02-24 06:55:34.732,2022-02-24 06:55:50.368,3,király,lélek,gyűrű,,,,,,,,,
FF4A8563A362D8D705FC4D307DE67BE8,1,14,2022-02-24 06:55:36.007,2022-02-24 06:55:58.484,2,apró,anyag,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,49,12,2022-02-24 06:55:53.135,2022-02-24 06:56:15.391,2,hatalom,hotel,,,,,,,,,,
FF4A8563A362D8D705FC4D307DE67BE8,13,0,2022-02-24 06:56:04.299,2022-02-24 06:56:39.291,2,autó,daru,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,25,2,2022-02-24 06:56:17.917,2022-02-24 06:56:48.084,3,meleg,tüdő,bánya,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,83,13,2022-02-24 06:56:50.62,2022-02-24 06:57:10.451,3,színház,mozi,ajtó,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,51,5,2022-02-24 06:57:12.624,2022-02-24 06:57:31.031,2,kutya,halál,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,15,3,2022-02-24 06:57:32.505,2022-02-24 06:58:08.735,3,motor,csavar,repül,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,74,6,2022-02-24 06:58:10.089,2022-02-24 06:58:35.129,3,kard,üveg,csizma,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,37,13,2022-02-24 06:58:36.851,2022-02-24 06:59:28.167,3,banda,stadion,kulcs,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,17,1,2022-02-24 06:59:29.434,2022-02-24 06:59:57.203,3,katona,banda,játék,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,22,15,2022-02-24 06:59:59.167,2022-02-24 07:00:18.826,3,száj,banda,szoknya,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,23,5,2022-02-24 07:00:22.114,2022-02-24 07:00:30.298,2,gitár,opera,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,42,7,2022-02-24 07:00:31.532,2022-02-24 07:00:55.323,2,csavar,szakít,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,0,4,2022-02-24 07:00:56.59,2022-02-24 07:01:47.866,3,jogász,gyémánt,királynő,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,85,2,2022-02-24 07:01:49.239,2022-02-24 07:02:19.284,3,csiga,egér,erdő,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,45,4,2022-02-24 07:02:21.251,2022-02-24 07:02:33.639,3,háló,asztal,kerek,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,54,1,2022-02-24 07:02:35.973,2022-02-24 07:02:44.958,2,idegen,tánc,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,36,3,2022-02-24 07:02:47.436,2022-02-24 07:03:02.25,3,koncert,gitár,iskola,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,7,8,2022-02-24 07:03:04.668,2022-02-24 07:03:15.692,2,mese,koncert,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,9,4,2022-02-24 07:03:16.805,2022-02-24 07:03:42.155,3,villa,műanyag,édes,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,43,0,2022-02-24 07:03:43.41,2022-02-24 07:04:07.312,3,gyűrű,tető,hullám,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,58,9,2022-02-24 07:04:08.707,2022-02-24 07:04:41.926,3,óriás,hullám,oroszlán,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,33,0,2022-02-24 07:04:43.465,2022-02-24 07:04:59.397,2,milliomos,kutya,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,55,9,2022-02-24 07:05:00.548,2022-02-24 07:05:13.923,3,atom,mező,szikra,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,75,4,2022-02-24 07:05:15.118,2022-02-24 07:05:34.577,2,sárkány,templom,,,,,,,,,,
7A3BABEC61DD51F6DAB88F332F2EE9E1,38,7,2022-02-24 07:05:36.122,2022-02-24 07:05:57.687,2,tányér,gyökér,,,,,,,,,,
89E5A8DE35CFCFD85673006948EFFC25,30,9,2022-02-24 07:41:41.127,2022-02-24 07:42:11.953,2,birka,udvar,,,,,,,,,,
89E5A8DE35CFCFD85673006948EFFC25,82,0,2022-02-24 07:42:17.008,2022-02-24 07:42:32.704,2,szerencse,kocka,,,,,,,,,,
89E5A8DE35CFCFD85673006948EFFC25,27,6,2022-02-24 07:42:34.767,2022-02-24 07:42:53.381,3,játék,színház,tánc,,,,,,,,,
89E5A8DE35CFCFD85673006948EFFC25,97,5,2022-02-24 07:42:56.794,2022-02-24 07:43:11.422,3,szén,anyag,arany,,,,,,,,,
331A122CDA187F85CEA11C79E4AD73FD,98,4,2022-02-24 07:52:10.111,2022-02-24 07:52:24.8,2,tojás,fűszer,,,,,,,,,,
